,No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
36869,36870,2014,3,17,5,1,138.0,141.0,136.0,152.0,-4.0,55.0,1010.0,4.0,NE,0.89,0.0,0.0
36870,36871,2014,3,17,6,1,144.0,155.0,142.0,155.0,-4.0,55.0,1010.0,4.0,NW,1.79,0.0,0.0
36871,36872,2014,3,17,7,1,155.0,159.0,154.0,165.0,-4.0,52.0,1011.0,5.0,NW,3.58,0.0,0.0
36872,36873,2014,3,17,8,1,182.0,183.0,176.0,181.0,-4.0,42.0,1011.0,8.0,NW,6.71,0.0,0.0
36873,36874,2014,3,17,9,1,192.0,175.0,174.0,191.0,-5.0,34.0,1012.0,10.0,NW,9.84,0.0,0.0
36874,36875,2014,3,17,10,1,156.0,122.0,112.0,124.0,-5.0,30.0,1011.0,12.0,NW,12.97,0.0,0.0
36875,36876,2014,3,17,11,1,51.0,39.0,38.0,36.0,-10.0,15.0,1012.0,16.0,NW,20.12,0.0,0.0
36876,36877,2014,3,17,12,1,40.0,39.0,25.0,40.0,-11.0,12.0,1011.0,19.0,NW,27.27,0.0,0.0
36877,36878,2014,3,17,13,1,42.0,41.0,35.0,49.0,-10.0,13.0,1011.0,19.0,NW,35.32,0.0,0.0
36878,36879,2014,3,17,14,1,37.0,38.0,33.0,30.0,-10.0,12.0,1010.0,20.0,NW,44.26,0.0,0.0
36879,36880,2014,3,17,15,1,28.0,30.0,27.0,27.0,-10.0,11.0,1010.0,21.0,NW,54.09,0.0,0.0
36880,36881,2014,3,17,16,1,29.0,23.0,24.0,27.0,-11.0,10.0,1010.0,21.0,NW,63.92,0.0,0.0
36881,36882,2014,3,17,17,1,26.0,25.0,21.0,22.0,-11.0,11.0,1011.0,20.0,NW,73.75,0.0,0.0
36882,36883,2014,3,17,18,1,24.0,20.0,18.0,24.0,-10.0,13.0,1012.0,18.0,NW,84.93,0.0,0.0
36883,36884,2014,3,17,19,1,22.0,16.0,18.0,21.0,-11.0,12.0,1014.0,18.0,NW,93.87,0.0,0.0
36884,36885,2014,3,17,20,1,28.0,22.0,22.0,26.0,-11.0,13.0,1016.0,17.0,NW,101.02,0.0,0.0
36885,36886,2014,3,17,21,1,23.0,22.0,20.0,17.0,-10.0,15.0,1017.0,16.0,NW,106.83,0.0,0.0
36886,36887,2014,3,17,22,1,20.0,16.0,17.0,23.0,-11.0,15.0,1018.0,15.0,NW,112.64,0.0,0.0
36887,36888,2014,3,17,23,1,20.0,18.0,21.0,23.0,-11.0,15.0,1018.0,15.0,NW,119.79,0.0,0.0
36888,36889,2014,3,18,0,1,20.0,18.0,23.0,21.0,-11.0,18.0,1019.0,12.0,NW,123.81,0.0,0.0
36889,36890,2014,3,18,1,1,21.0,21.0,19.0,21.0,-10.0,23.0,1019.0,10.0,NW,129.62,0.0,0.0
36890,36891,2014,3,18,2,1,20.0,26.0,16.0,17.0,-13.0,15.0,1020.0,13.0,NE,5.81,0.0,0.0
36891,36892,2014,3,18,3,1,15.0,21.0,13.0,15.0,-12.0,18.0,1021.0,11.0,NE,9.83,0.0,0.0
36892,36893,2014,3,18,4,1,14.0,21.0,10.0,13.0,-12.0,18.0,1021.0,11.0,NE,12.96,0.0,0.0
36893,36894,2014,3,18,5,1,11.0,21.0,17.0,17.0,-12.0,21.0,1022.0,9.0,cv,0.89,0.0,0.0
36894,36895,2014,3,18,6,1,13.0,22.0,18.0,14.0,-12.0,22.0,1022.0,8.0,NE,3.13,0.0,0.0
36895,36896,2014,3,18,7,1,14.0,32.0,16.0,20.0,-10.0,30.0,1023.0,6.0,NE,6.26,0.0,0.0
36896,36897,2014,3,18,8,1,17.0,24.0,20.0,18.0,-12.0,16.0,1024.0,13.0,NE,10.28,0.0,0.0
36897,36898,2014,3,18,9,1,16.0,19.0,13.0,16.0,-12.0,15.0,1024.0,14.0,NE,14.3,0.0,0.0
36898,36899,2014,3,18,10,1,21.0,28.0,32.0,27.0,-12.0,14.0,1024.0,15.0,SE,3.13,0.0,0.0
36899,36900,2014,3,18,11,1,48.0,45.0,44.0,52.0,-8.0,19.0,1024.0,15.0,SE,8.94,0.0,0.0
36900,36901,2014,3,18,12,1,63.0,65.0,69.0,67.0,-7.0,21.0,1024.0,15.0,SE,13.86,0.0,0.0
36901,36902,2014,3,18,13,1,72.0,73.0,69.0,76.0,-7.0,21.0,1023.0,15.0,SE,18.78,0.0,0.0
36902,36903,2014,3,18,14,1,72.0,71.0,70.0,79.0,-6.0,22.0,1022.0,15.0,SE,24.59,0.0,0.0
36903,36904,2014,3,18,15,1,73.0,70.0,70.0,76.0,-7.0,22.0,1022.0,14.0,SE,31.74,0.0,0.0
36904,36905,2014,3,18,16,1,67.0,60.0,64.0,66.0,-6.0,24.0,1021.0,14.0,SE,37.55,0.0,0.0
36905,36906,2014,3,18,17,1,54.0,57.0,58.0,60.0,-6.0,26.0,1021.0,13.0,SE,44.7,0.0,0.0
36906,36907,2014,3,18,18,1,56.0,59.0,60.0,66.0,-7.0,25.0,1021.0,12.0,SE,50.51,0.0,0.0
36907,36908,2014,3,18,19,1,52.0,54.0,59.0,61.0,-8.0,25.0,1021.0,11.0,SE,55.43,0.0,0.0
36908,36909,2014,3,18,20,1,52.0,48.0,50.0,57.0,-9.0,25.0,1022.0,10.0,SE,59.45,0.0,0.0
36909,36910,2014,3,18,21,1,39.0,47.0,42.0,47.0,-10.0,24.0,1022.0,9.0,SE,62.58,0.0,0.0
36910,36911,2014,3,18,22,1,32.0,28.0,30.0,30.0,-12.0,21.0,1022.0,9.0,SE,66.6,0.0,0.0
36911,36912,2014,3,18,23,1,30.0,29.0,31.0,34.0,-12.0,24.0,1022.0,7.0,SE,68.39,0.0,0.0
36912,36913,2014,3,19,0,1,34.0,28.0,28.0,29.0,-11.0,26.0,1022.0,7.0,SE,70.18,0.0,0.0
36913,36914,2014,3,19,1,1,39.0,48.0,45.0,47.0,-10.0,28.0,1021.0,7.0,SE,73.31,0.0,0.0
36914,36915,2014,3,19,2,1,50.0,64.0,70.0,72.0,-8.0,35.0,1021.0,6.0,SE,75.1,0.0,0.0
36915,36916,2014,3,19,3,1,60.0,65.0,70.0,73.0,-8.0,38.0,1021.0,5.0,SE,76.89,0.0,0.0
36916,36917,2014,3,19,4,1,75.0,66.0,69.0,70.0,-7.0,41.0,1021.0,5.0,NE,1.79,0.0,0.0
36917,36918,2014,3,19,5,1,65.0,70.0,69.0,78.0,-8.0,35.0,1021.0,6.0,SE,1.79,0.0,0.0
36918,36919,2014,3,19,6,1,52.0,84.0,67.0,90.0,-7.0,38.0,1022.0,6.0,SE,2.68,0.0,0.0
36919,36920,2014,3,19,7,1,49.0,93.0,82.0,92.0,-7.0,38.0,1022.0,6.0,SE,3.57,0.0,0.0
36920,36921,2014,3,19,8,1,50.0,93.0,54.0,94.0,-7.0,36.0,1022.0,7.0,cv,0.89,0.0,0.0
36921,36922,2014,3,19,9,1,41.0,76.0,59.0,96.0,-7.0,33.0,1022.0,8.0,cv,1.78,0.0,0.0
36922,36923,2014,3,19,10,1,55.0,74.0,69.0,77.0,-7.0,31.0,1022.0,9.0,cv,3.57,0.0,0.0
36923,36924,2014,3,19,11,1,50.0,68.0,58.0,79.0,-8.0,29.0,1022.0,9.0,NW,3.13,0.0,0.0
36924,36925,2014,3,19,12,1,67.0,65.0,68.0,79.0,-9.0,25.0,1022.0,10.0,NW,6.26,0.0,0.0
36925,36926,2014,3,19,13,1,71.0,66.0,68.0,74.0,-6.0,31.0,1023.0,10.0,NW,11.18,0.0,0.0
36926,36927,2014,3,19,14,1,75.0,72.0,74.0,76.0,-3.0,34.0,1022.0,12.0,NW,16.1,0.0,0.0
36927,36928,2014,3,19,15,1,59.0,54.0,65.0,66.0,-4.0,30.0,1022.0,13.0,NE,3.13,0.0,0.0
36928,36929,2014,3,19,16,1,55.0,42.0,45.0,44.0,-4.0,32.0,1022.0,12.0,NE,6.26,0.0,0.0
36929,36930,2014,3,19,17,1,41.0,44.0,39.0,48.0,-4.0,32.0,1021.0,12.0,SE,1.79,0.0,0.0
36930,36931,2014,3,19,18,1,41.0,44.0,45.0,52.0,-4.0,34.0,1022.0,11.0,NW,1.79,0.0,0.0
36931,36932,2014,3,19,19,1,18.0,28.0,26.0,20.0,-4.0,34.0,1023.0,11.0,NW,4.92,0.0,0.0
36932,36933,2014,3,19,20,1,17.0,12.0,10.0,15.0,-4.0,34.0,1024.0,11.0,NW,8.94,0.0,0.0
36933,36934,2014,3,19,21,1,13.0,10.0,13.0,13.0,-15.0,15.0,1026.0,10.0,NW,16.09,0.0,0.0
36934,36935,2014,3,19,22,1,19.0,13.0,17.0,14.0,-18.0,12.0,1027.0,10.0,NW,23.24,0.0,0.0
36935,36936,2014,3,19,23,1,8.0,6.0,10.0,10.0,-18.0,13.0,1028.0,8.0,NW,28.16,0.0,0.0
36936,36937,2014,3,20,0,1,4.0,9.0,5.0,7.0,-17.0,17.0,1029.0,6.0,NW,32.18,0.0,0.0
36937,36938,2014,3,20,1,1,4.0,6.0,9.0,5.0,-17.0,15.0,1029.0,8.0,NW,35.31,0.0,0.0
36938,36939,2014,3,20,2,1,9.0,5.0,8.0,6.0,-17.0,16.0,1028.0,7.0,NW,41.12,0.0,0.0
36939,36940,2014,3,20,3,1,5.0,5.0,3.0,7.0,-16.0,18.0,1028.0,6.0,NW,45.14,0.0,0.0
36940,36941,2014,3,20,4,1,8.0,6.0,5.0,10.0,-16.0,16.0,1028.0,8.0,NW,50.06,0.0,0.0
36941,36942,2014,3,20,5,1,8.0,9.0,5.0,9.0,-16.0,17.0,1028.0,7.0,NW,54.98,0.0,0.0
36942,36943,2014,3,20,6,1,6.0,8.0,11.0,11.0,-16.0,17.0,1028.0,7.0,NW,59.9,0.0,0.0
36943,36944,2014,3,20,7,1,10.0,9.0,13.0,9.0,-15.0,17.0,1028.0,8.0,NW,64.82,0.0,0.0
36944,36945,2014,3,20,8,1,8.0,10.0,8.0,11.0,-16.0,12.0,1029.0,12.0,NW,70.63,0.0,0.0
36945,36946,2014,3,20,9,1,10.0,9.0,12.0,13.0,-16.0,12.0,1029.0,12.0,NW,76.44,0.0,0.0
36946,36947,2014,3,20,10,1,7.0,12.0,13.0,11.0,-16.0,11.0,1029.0,14.0,NW,83.59,0.0,0.0
36947,36948,2014,3,20,11,1,6.0,12.0,13.0,17.0,-17.0,9.0,1028.0,15.0,NW,87.61,0.0,0.0
36948,36949,2014,3,20,12,1,12.0,13.0,6.0,14.0,-17.0,8.0,1027.0,16.0,NW,90.74,0.0,0.0
36949,36950,2014,3,20,13,1,8.0,11.0,9.0,13.0,-17.0,8.0,1026.0,16.0,NE,3.13,0.0,0.0
36950,36951,2014,3,20,14,1,12.0,11.0,4.0,9.0,-17.0,7.0,1024.0,18.0,cv,0.89,0.0,0.0
36951,36952,2014,3,20,15,1,10.0,3.0,19.0,7.0,-17.0,7.0,1024.0,18.0,cv,2.68,0.0,0.0
36952,36953,2014,3,20,16,1,13.0,10.0,23.0,9.0,-17.0,7.0,1023.0,18.0,SE,3.13,0.0,0.0
36953,36954,2014,3,20,17,1,8.0,9.0,16.0,11.0,-17.0,7.0,1023.0,18.0,cv,0.89,0.0,0.0
36954,36955,2014,3,20,18,1,13.0,8.0,3.0,12.0,-17.0,8.0,1023.0,16.0,SE,1.79,0.0,0.0
36955,36956,2014,3,20,19,1,12.0,10.0,11.0,18.0,-17.0,9.0,1023.0,15.0,cv,0.89,0.0,0.0
36956,36957,2014,3,20,20,1,27.0,10.0,14.0,11.0,-14.0,14.0,1024.0,12.0,cv,1.78,0.0,0.0
36957,36958,2014,3,20,21,1,29.0,11.0,13.0,11.0,-15.0,15.0,1024.0,10.0,NW,1.79,0.0,0.0
36958,36959,2014,3,20,22,1,14.0,6.0,6.0,7.0,-11.0,26.0,1024.0,7.0,NE,1.79,0.0,0.0
36959,36960,2014,3,20,23,1,8.0,3.0,9.0,6.0,-13.0,20.0,1024.0,8.0,cv,0.89,0.0,0.0
36960,36961,2014,3,21,0,1,3.0,6.0,4.0,5.0,-16.0,12.0,1024.0,12.0,NW,4.02,0.0,0.0
36961,36962,2014,3,21,1,1,6.0,10.0,4.0,7.0,-16.0,11.0,1024.0,13.0,NW,8.94,0.0,0.0
36962,36963,2014,3,21,2,1,7.0,10.0,8.0,12.0,-17.0,11.0,1023.0,12.0,NW,13.86,0.0,0.0
36963,36964,2014,3,21,3,1,9.0,13.0,13.0,13.0,-17.0,13.0,1023.0,10.0,NW,17.88,0.0,0.0
36964,36965,2014,3,21,4,1,15.0,13.0,11.0,17.0,-15.0,17.0,1023.0,8.0,NW,19.67,0.0,0.0
36965,36966,2014,3,21,5,1,16.0,21.0,13.0,16.0,-15.0,23.0,1023.0,4.0,NW,22.8,0.0,0.0
36966,36967,2014,3,21,6,1,14.0,34.0,15.0,26.0,-12.0,27.0,1023.0,5.0,SE,1.79,0.0,0.0
36967,36968,2014,3,21,7,1,26.0,44.0,20.0,18.0,-11.0,30.0,1024.0,5.0,cv,0.89,0.0,0.0
36968,36969,2014,3,21,8,1,20.0,32.0,17.0,19.0,-12.0,19.0,1024.0,10.0,cv,1.78,0.0,0.0
36969,36970,2014,3,21,9,1,23.0,19.0,33.0,21.0,-14.0,12.0,1024.0,14.0,cv,2.67,0.0,0.0
36970,36971,2014,3,21,10,1,23.0,16.0,33.0,24.0,-15.0,10.0,1023.0,16.0,cv,3.56,0.0,0.0
36971,36972,2014,3,21,11,1,16.0,22.0,29.0,20.0,-14.0,10.0,1022.0,18.0,SE,3.13,0.0,0.0
36972,36973,2014,3,21,12,1,15.0,26.0,26.0,22.0,-17.0,6.0,1020.0,20.0,SE,6.26,0.0,0.0
36973,36974,2014,3,21,13,1,21.0,16.0,18.0,18.0,-20.0,5.0,1019.0,21.0,NW,4.92,0.0,0.0
36974,36975,2014,3,21,14,1,21.0,20.0,15.0,19.0,-18.0,5.0,1018.0,22.0,cv,1.79,0.0,0.0
36975,36976,2014,3,21,15,1,19.0,20.0,16.0,,-18.0,5.0,1017.0,22.0,SE,4.02,0.0,0.0
36976,36977,2014,3,21,16,1,22.0,23.0,28.0,28.0,-18.0,5.0,1016.0,22.0,SE,8.94,0.0,0.0
36977,36978,2014,3,21,17,1,33.0,31.0,27.0,36.0,-16.0,7.0,1016.0,21.0,SE,14.75,0.0,0.0
36978,36979,2014,3,21,18,1,40.0,31.0,34.0,40.0,-16.0,8.0,1016.0,19.0,SE,18.77,0.0,0.0
36979,36980,2014,3,21,19,1,49.0,39.0,42.0,49.0,-14.0,11.0,1016.0,16.0,SE,22.79,0.0,0.0
36980,36981,2014,3,21,20,1,56.0,47.0,60.0,54.0,-14.0,12.0,1016.0,14.0,SE,25.92,0.0,0.0
36981,36982,2014,3,21,21,1,62.0,47.0,53.0,55.0,-12.0,14.0,1016.0,15.0,SE,29.05,0.0,0.0
36982,36983,2014,3,21,22,1,70.0,51.0,59.0,67.0,-12.0,11.0,1016.0,18.0,SE,36.2,0.0,0.0
36983,36984,2014,3,21,23,1,79.0,57.0,68.0,71.0,-11.0,13.0,1015.0,17.0,SE,41.12,0.0,0.0
36984,36985,2014,3,22,0,1,78.0,65.0,75.0,76.0,-12.0,13.0,1015.0,16.0,SE,42.91,0.0,0.0
36985,36986,2014,3,22,1,1,78.0,65.0,67.0,72.0,-10.0,24.0,1015.0,9.0,cv,0.89,0.0,0.0
36986,36987,2014,3,22,2,1,73.0,66.0,66.0,75.0,-10.0,28.0,1015.0,7.0,NW,3.13,0.0,0.0
36987,36988,2014,3,22,3,1,70.0,83.0,66.0,93.0,-10.0,32.0,1015.0,5.0,NW,4.92,0.0,0.0
36988,36989,2014,3,22,4,1,79.0,102.0,76.0,89.0,-5.0,48.0,1015.0,5.0,NW,6.71,0.0,0.0
36989,36990,2014,3,22,5,1,81.0,117.0,85.0,98.0,-7.0,41.0,1015.0,5.0,NW,7.6,0.0,0.0
36990,36991,2014,3,22,6,1,75.0,120.0,87.0,97.0,-6.0,51.0,1016.0,3.0,NW,8.49,0.0,0.0
36991,36992,2014,3,22,7,1,80.0,110.0,87.0,109.0,-8.0,38.0,1016.0,5.0,NW,10.28,0.0,0.0
36992,36993,2014,3,22,8,1,78.0,104.0,115.0,89.0,-11.0,20.0,1017.0,11.0,NW,12.07,0.0,0.0
36993,36994,2014,3,22,9,1,63.0,63.0,60.0,66.0,-13.0,14.0,1017.0,14.0,cv,1.79,0.0,0.0
36994,36995,2014,3,22,10,1,73.0,66.0,72.0,72.0,-17.0,7.0,1018.0,18.0,NE,4.92,0.0,0.0
36995,36996,2014,3,22,11,1,52.0,41.0,33.0,37.0,-18.0,5.0,1018.0,21.0,NW,5.81,0.0,0.0
36996,36997,2014,3,22,12,1,31.0,25.0,18.0,21.0,-20.0,4.0,1017.0,22.0,NE,4.92,0.0,0.0
36997,36998,2014,3,22,13,1,21.0,15.0,25.0,17.0,-21.0,4.0,1017.0,23.0,NW,4.92,0.0,0.0
36998,36999,2014,3,22,14,1,24.0,22.0,8.0,17.0,-22.0,3.0,1016.0,23.0,NE,5.81,0.0,0.0
36999,37000,2014,3,22,15,1,20.0,13.0,23.0,11.0,-22.0,3.0,1017.0,23.0,NE,11.62,0.0,0.0
37000,37001,2014,3,22,16,1,21.0,13.0,13.0,16.0,-19.0,5.0,1017.0,22.0,NE,17.43,0.0,0.0
37001,37002,2014,3,22,17,1,15.0,16.0,9.0,11.0,-22.0,3.0,1017.0,22.0,NE,22.35,0.0,0.0
37002,37003,2014,3,22,18,1,20.0,20.0,19.0,17.0,-21.0,4.0,1018.0,21.0,NE,27.27,0.0,0.0
37003,37004,2014,3,22,19,1,30.0,30.0,28.0,31.0,-16.0,9.0,1019.0,17.0,SE,0.89,0.0,0.0
37004,37005,2014,3,22,20,1,46.0,61.0,49.0,61.0,-14.0,10.0,1021.0,17.0,SE,4.02,0.0,0.0
37005,37006,2014,3,22,21,1,110.0,128.0,126.0,151.0,-11.0,14.0,1022.0,16.0,SE,9.83,0.0,0.0
37006,37007,2014,3,22,22,1,151.0,145.0,150.0,163.0,-8.0,22.0,1023.0,13.0,SE,13.85,0.0,0.0
37007,37008,2014,3,22,23,1,118.0,95.0,98.0,98.0,-10.0,20.0,1024.0,12.0,SE,15.64,0.0,0.0
37008,37009,2014,3,23,0,1,93.0,86.0,87.0,96.0,-9.0,28.0,1025.0,8.0,NE,1.79,0.0,0.0
37009,37010,2014,3,23,1,1,86.0,112.0,99.0,119.0,-10.0,26.0,1026.0,8.0,cv,0.89,0.0,0.0
37010,37011,2014,3,23,2,1,97.0,125.0,108.0,125.0,-7.0,36.0,1026.0,7.0,cv,1.78,0.0,0.0
37011,37012,2014,3,23,3,1,108.0,124.0,121.0,136.0,-7.0,38.0,1026.0,6.0,NE,0.89,0.0,0.0
37012,37013,2014,3,23,4,1,113.0,126.0,120.0,147.0,-7.0,36.0,1025.0,7.0,cv,0.89,0.0,0.0
37013,37014,2014,3,23,5,1,115.0,133.0,142.0,150.0,-4.0,52.0,1026.0,5.0,cv,1.78,0.0,0.0
37014,37015,2014,3,23,6,1,133.0,138.0,179.0,150.0,-5.0,48.0,1026.0,5.0,SE,0.89,0.0,0.0
37015,37016,2014,3,23,7,1,142.0,163.0,157.0,173.0,-4.0,52.0,1026.0,5.0,NW,1.79,0.0,0.0
37016,37017,2014,3,23,8,1,146.0,173.0,159.0,184.0,-5.0,36.0,1027.0,9.0,NE,1.79,0.0,0.0
37017,37018,2014,3,23,9,1,160.0,166.0,172.0,191.0,-4.0,30.0,1027.0,13.0,cv,0.89,0.0,0.0
37018,37019,2014,3,23,10,1,174.0,168.0,163.0,166.0,-3.0,28.0,1027.0,15.0,cv,1.78,0.0,0.0
37019,37020,2014,3,23,11,1,152.0,141.0,136.0,128.0,-5.0,21.0,1026.0,17.0,SE,1.79,0.0,0.0
37020,37021,2014,3,23,12,1,120.0,133.0,125.0,141.0,-8.0,16.0,1025.0,18.0,SE,4.92,0.0,0.0
37021,37022,2014,3,23,13,1,116.0,141.0,121.0,141.0,-8.0,15.0,1023.0,19.0,SE,8.94,0.0,0.0
37022,37023,2014,3,23,14,1,165.0,145.0,123.0,145.0,-7.0,16.0,1022.0,19.0,SE,12.96,0.0,0.0
37023,37024,2014,3,23,15,1,171.0,150.0,161.0,156.0,-6.0,17.0,1021.0,19.0,SE,16.98,0.0,0.0
37024,37025,2014,3,23,16,1,179.0,160.0,173.0,160.0,-5.0,19.0,1020.0,19.0,SE,21.0,0.0,0.0
37025,37026,2014,3,23,17,1,177.0,174.0,149.0,165.0,-4.0,22.0,1019.0,18.0,SE,25.92,0.0,0.0
37026,37027,2014,3,23,18,1,128.0,160.0,141.0,155.0,-3.0,25.0,1019.0,17.0,SE,29.94,0.0,0.0
37027,37028,2014,3,23,19,1,125.0,115.0,111.0,118.0,-2.0,30.0,1019.0,15.0,SE,33.07,0.0,0.0
37028,37029,2014,3,23,20,1,150.0,140.0,148.0,152.0,-2.0,33.0,1019.0,14.0,SE,36.2,0.0,0.0
37029,37030,2014,3,23,21,1,208.0,213.0,210.0,214.0,-1.0,35.0,1020.0,14.0,SE,40.22,0.0,0.0
37030,37031,2014,3,23,22,1,232.0,230.0,254.0,249.0,-1.0,40.0,1020.0,12.0,SE,43.35,0.0,0.0
37031,37032,2014,3,23,23,1,250.0,232.0,247.0,247.0,0.0,46.0,1019.0,11.0,SE,46.48,0.0,0.0
37032,37033,2014,3,24,0,1,245.0,229.0,217.0,248.0,-1.0,46.0,1019.0,10.0,cv,0.89,0.0,0.0
37033,37034,2014,3,24,1,1,247.0,234.0,216.0,253.0,-2.0,56.0,1018.0,6.0,NE,0.89,0.0,0.0
37034,37035,2014,3,24,2,1,250.0,244.0,220.0,261.0,-1.0,56.0,1018.0,7.0,SE,0.89,0.0,0.0
37035,37036,2014,3,24,3,1,253.0,242.0,220.0,257.0,-1.0,60.0,1017.0,6.0,NW,1.79,0.0,0.0
37036,37037,2014,3,24,4,1,249.0,252.0,219.0,262.0,0.0,65.0,1017.0,6.0,SE,0.89,0.0,0.0
37037,37038,2014,3,24,5,1,253.0,246.0,254.0,270.0,-1.0,69.0,1016.0,4.0,NE,0.89,0.0,0.0
37038,37039,2014,3,24,6,1,255.0,246.0,214.0,262.0,1.0,70.0,1016.0,6.0,SE,0.89,0.0,0.0
37039,37040,2014,3,24,7,1,208.0,242.0,262.0,260.0,0.0,70.0,1016.0,5.0,NE,0.89,0.0,0.0
37040,37041,2014,3,24,8,1,270.0,258.0,271.0,271.0,1.0,61.0,1016.0,8.0,SE,0.89,0.0,0.0
37041,37042,2014,3,24,9,1,281.0,263.0,240.0,281.0,1.0,50.0,1016.0,11.0,cv,0.89,0.0,0.0
37042,37043,2014,3,24,10,1,277.0,279.0,283.0,280.0,1.0,43.0,1016.0,13.0,cv,1.78,0.0,0.0
37043,37044,2014,3,24,11,1,231.0,287.0,250.0,270.0,1.0,38.0,1015.0,15.0,cv,2.67,0.0,0.0
37044,37045,2014,3,24,12,1,291.0,264.0,247.0,277.0,0.0,33.0,1014.0,16.0,cv,4.46,0.0,0.0
37045,37046,2014,3,24,13,1,225.0,264.0,276.0,249.0,0.0,27.0,1013.0,19.0,cv,6.25,0.0,0.0
37046,37047,2014,3,24,14,1,217.0,,230.0,242.0,0.0,26.0,1012.0,20.0,cv,9.38,0.0,0.0
37047,37048,2014,3,24,15,1,181.0,99.0,210.0,192.0,0.0,24.0,1011.0,21.0,cv,13.4,0.0,0.0
37048,37049,2014,3,24,16,1,133.0,99.0,164.0,167.0,0.0,24.0,1010.0,21.0,SE,4.02,0.0,0.0
37049,37050,2014,3,24,17,1,167.0,152.0,123.0,168.0,0.0,24.0,1009.0,21.0,SE,8.04,0.0,0.0
37050,37051,2014,3,24,18,1,186.0,162.0,135.0,184.0,-1.0,24.0,1010.0,20.0,SE,9.83,0.0,0.0
37051,37052,2014,3,24,19,1,195.0,169.0,189.0,199.0,0.0,27.0,1010.0,19.0,SE,12.96,0.0,0.0
37052,37053,2014,3,24,20,1,230.0,192.0,224.0,225.0,0.0,29.0,1011.0,18.0,SE,16.98,0.0,0.0
37053,37054,2014,3,24,21,1,250.0,236.0,224.0,252.0,2.0,44.0,1011.0,14.0,SE,17.87,0.0,0.0
37054,37055,2014,3,24,22,1,267.0,270.0,154.0,277.0,2.0,50.0,1011.0,12.0,SE,18.76,0.0,0.0
37055,37056,2014,3,24,23,1,278.0,273.0,258.0,290.0,3.0,57.0,1011.0,11.0,cv,0.45,0.0,0.0
37056,37057,2014,3,25,0,1,281.0,252.0,293.0,299.0,2.0,57.0,1011.0,10.0,NE,0.89,0.0,0.0
37057,37058,2014,3,25,1,1,277.0,277.0,285.0,326.0,2.0,57.0,1012.0,10.0,NW,1.79,0.0,0.0
37058,37059,2014,3,25,2,1,299.0,289.0,281.0,324.0,1.0,61.0,1011.0,8.0,NE,0.89,0.0,0.0
37059,37060,2014,3,25,3,1,286.0,291.0,289.0,320.0,1.0,61.0,1011.0,8.0,NW,0.89,0.0,0.0
37060,37061,2014,3,25,4,1,265.0,273.0,278.0,279.0,0.0,60.0,1011.0,7.0,NW,1.78,0.0,0.0
37061,37062,2014,3,25,5,1,199.0,251.0,227.0,250.0,0.0,60.0,1011.0,7.0,NW,3.57,0.0,0.0
37062,37063,2014,3,25,6,1,173.0,222.0,230.0,228.0,0.0,65.0,1011.0,6.0,NW,6.7,0.0,0.0
37063,37064,2014,3,25,7,1,169.0,203.0,182.0,232.0,0.0,56.0,1012.0,8.0,NW,8.49,0.0,0.0
37064,37065,2014,3,25,8,1,174.0,206.0,184.0,233.0,0.0,43.0,1012.0,12.0,NW,11.62,0.0,0.0
37065,37066,2014,3,25,9,1,226.0,213.0,197.0,239.0,-1.0,33.0,1012.0,15.0,NW,14.75,0.0,0.0
37066,37067,2014,3,25,10,1,182.0,219.0,204.0,235.0,-1.0,29.0,1012.0,17.0,cv,0.89,0.0,0.0
37067,37068,2014,3,25,11,1,188.0,214.0,196.0,226.0,-1.0,25.0,1012.0,19.0,cv,1.78,0.0,0.0
37068,37069,2014,3,25,12,1,192.0,224.0,190.0,223.0,1.0,28.0,1011.0,20.0,SE,1.79,0.0,0.0
37069,37070,2014,3,25,13,1,201.0,227.0,207.0,229.0,1.0,26.0,1010.0,21.0,cv,1.79,0.0,0.0
37070,37071,2014,3,25,14,1,229.0,213.0,231.0,206.0,0.0,23.0,1009.0,22.0,cv,3.58,0.0,0.0
37071,37072,2014,3,25,15,1,173.0,196.0,196.0,189.0,1.0,23.0,1008.0,23.0,SE,3.13,0.0,0.0
37072,37073,2014,3,25,16,1,157.0,184.0,159.0,188.0,0.0,21.0,1007.0,23.0,SE,7.15,0.0,0.0
37073,37074,2014,3,25,17,1,125.0,148.0,139.0,163.0,1.0,24.0,1007.0,22.0,SE,11.17,0.0,0.0
37074,37075,2014,3,25,18,1,126.0,149.0,130.0,165.0,2.0,28.0,1007.0,21.0,SE,14.3,0.0,0.0
37075,37076,2014,3,25,19,1,152.0,141.0,126.0,152.0,3.0,36.0,1008.0,18.0,SE,15.19,0.0,0.0
37076,37077,2014,3,25,20,1,143.0,140.0,106.0,147.0,4.0,44.0,1009.0,16.0,SE,16.08,0.0,0.0
37077,37078,2014,3,25,21,1,143.0,140.0,106.0,157.0,5.0,54.0,1009.0,14.0,SE,16.97,0.0,0.0
37078,37079,2014,3,25,22,1,178.0,162.0,126.0,181.0,4.0,50.0,1009.0,14.0,cv,0.89,0.0,0.0
37079,37080,2014,3,25,23,1,197.0,176.0,148.0,190.0,4.0,57.0,1010.0,12.0,SE,0.89,0.0,0.0
