No,pm,DEWP,TEMP,PRES,Iws,Is,Ir,HUMI,precipitation,Iprec,cbwd,rain,snow
21904,133,23,34.0,997.0,33.54,0,0,52.0,0.0,0.0,0.0,0.0,0.0
21905,140,23,34.0,996.0,37.56,0,0,52.0,0.0,0.0,0.0,0.0,0.0
21906,121,23,35.0,996.0,1.79,0,0,49.0,0.0,0.0,2.0,0.0,0.0
21907,122,23,35.0,996.0,3.13,0,0,49.0,0.0,0.0,0.0,0.0,0.0
21909,120,25,30.0,997.0,4.92,0,0,74.0,0.0,0.0,3.0,0.0,0.0
21910,192,25,30.0,998.0,6.71,0,0,74.0,0.0,0.0,3.0,0.0,0.0
21911,199,24,29.0,998.0,9.84,0,0,74.0,0.0,0.0,3.0,0.0,0.0
21912,205,25,28.0,998.0,3.13,0,0,83.0,0.0,0.0,1.0,0.0,0.0
21913,200,25,28.0,999.0,6.26,0,0,83.0,0.0,0.0,1.0,0.0,0.0
21914,178,22,27.0,999.0,3.13,0,0,74.0,0.0,0.0,3.0,0.0,0.0
21915,104,17,26.0,1000.0,7.15,0,0,57.0,0.0,0.0,3.0,0.0,0.0
21916,84,16,25.0,1000.0,10.28,0,0,57.0,0.0,0.0,3.0,0.0,0.0
21917,61,13,22.0,1000.0,3.13,0,0,56.0,0.0,0.0,1.0,0.0,0.0
21918,38,14,21.0,1000.0,6.26,0,0,64.0,0.0,0.0,1.0,0.0,0.0
21919,27,16,23.0,1000.0,0.89,0,0,64.0,0.0,0.0,2.0,0.0,0.0
21920,17,15,26.0,1001.0,1.34,0,0,50.0,0.0,0.0,2.0,0.0,0.0
21921,17,14,28.0,1001.0,1.79,0,0,42.0,0.0,0.0,3.0,0.0,0.0
21922,19,13,31.0,1001.0,0.89,0,0,33.0,0.0,0.0,2.0,0.0,0.0
21923,12,14,32.0,1000.0,1.79,0,0,33.0,0.0,0.0,1.0,0.0,0.0
21924,9,15,32.0,999.0,1.79,0,0,35.0,0.0,0.0,3.0,0.0,0.0
21925,13,13,34.0,998.0,1.79,0,0,28.0,0.0,0.0,1.0,0.0,0.0
21926,13,11,34.0,997.0,3.13,0,0,24.0,0.0,0.0,2.0,0.0,0.0
21927,12,12,35.0,996.0,4.92,0,0,24.0,0.0,0.0,2.0,0.0,0.0
21928,19,14,35.0,996.0,3.13,0,0,28.0,0.0,0.0,0.0,0.0,0.0
21930,16,13,34.0,995.0,5.81,0,0,28.0,0.0,0.0,0.0,0.0,0.0
21931,22,14,33.0,995.0,8.94,0,0,31.0,0.0,0.0,0.0,0.0,0.0
21932,21,13,32.0,996.0,12.96,0,0,31.0,0.0,0.0,0.0,0.0,0.0
21933,24,13,32.0,996.0,16.09,0,0,31.0,0.0,0.0,0.0,0.0,0.0
21934,27,17,29.0,997.0,17.88,0,0,48.0,0.0,0.0,0.0,0.0,0.0
21935,22,16,29.0,997.0,19.67,0,0,45.0,0.0,0.0,0.0,0.0,0.0
21936,23,14,30.0,997.0,21.46,0,0,37.0,0.0,0.0,0.0,0.0,0.0
21937,33,17,25.0,997.0,0.89,0,0,61.0,0.0,0.0,2.0,0.0,0.0
21938,45,18,23.0,996.0,1.78,0,0,73.0,0.0,0.0,2.0,0.0,0.0
21939,48,18,23.0,996.0,1.79,0,0,73.0,0.0,0.0,1.0,0.0,0.0
21940,51,18,21.0,996.0,4.92,0,0,82.0,0.0,0.0,1.0,0.0,0.0
21941,45,18,21.0,996.0,5.81,0,0,82.0,0.0,0.0,1.0,0.0,0.0
21942,48,18,20.0,997.0,8.94,0,0,88.0,0.0,0.0,1.0,0.0,0.0
21943,35,19,22.0,997.0,12.07,0,0,83.0,0.0,0.0,1.0,0.0,0.0
21945,29,19,29.0,997.0,17.88,0,0,54.0,0.0,0.0,1.0,0.0,0.0
21946,21,17,30.0,997.0,1.79,0,0,45.0,0.0,0.0,3.0,0.0,0.0
21947,20,15,32.0,997.0,3.13,0,0,35.0,0.0,0.0,1.0,0.0,0.0
21948,16,15,33.0,997.0,3.13,0,0,33.0,0.0,0.0,3.0,0.0,0.0
21949,18,15,34.0,996.0,4.92,0,0,32.0,0.0,0.0,3.0,0.0,0.0
21950,18,16,35.0,996.0,6.71,0,0,32.0,0.0,0.0,3.0,0.0,0.0
21951,15,15,35.0,995.0,3.13,0,0,30.0,0.0,0.0,0.0,0.0,0.0
21952,26,16,35.0,995.0,1.79,0,0,32.0,0.0,0.0,2.0,0.0,0.0
21953,22,15,35.0,995.0,1.79,0,0,30.0,0.0,0.0,0.0,0.0,0.0
21954,20,15,34.0,995.0,4.92,0,0,32.0,0.0,0.0,0.0,0.0,0.0
21955,24,15,33.0,995.0,8.05,0,0,33.0,0.0,0.0,0.0,0.0,0.0
21956,22,16,32.0,996.0,9.84,0,0,38.0,0.0,0.0,0.0,0.0,0.0
21957,24,17,31.0,996.0,11.63,0,0,43.0,0.0,0.0,0.0,0.0,0.0
21958,33,17,30.0,997.0,14.76,0,0,45.0,0.0,0.0,0.0,0.0,0.0
21959,42,19,30.0,997.0,19.68,0,0,51.0,0.0,0.0,0.0,0.0,0.0
21960,103,17,28.0,998.0,25.49,0,0,51.0,0.0,0.0,0.0,0.0,0.0
21961,115,16,27.0,999.0,28.62,0,0,50.0,0.0,0.0,0.0,0.0,0.0
21962,60,16,27.0,999.0,30.41,0,0,50.0,0.0,0.0,0.0,0.0,0.0
21963,45,17,26.0,1000.0,32.2,0,0,57.0,1.2,1.2,0.0,0.0,0.0
21964,60,17,26.0,1000.0,35.33,0,0,57.0,0.0,0.0,0.0,0.0,0.0
21965,69,17,25.0,999.0,1.79,0,0,61.0,0.0,0.0,3.0,0.0,0.0
21966,87,18,24.0,1000.0,0.89,0,0,69.0,0.0,0.0,2.0,0.0,0.0
21967,91,19,24.0,1000.0,1.78,0,0,73.0,0.0,0.0,2.0,0.0,0.0
21968,114,18,26.0,1001.0,1.79,0,0,61.0,0.0,0.0,0.0,0.0,0.0
21969,96,18,27.0,1001.0,0.89,0,0,57.0,0.0,0.0,2.0,0.0,0.0
21970,97,18,28.0,1001.0,1.79,0,0,54.0,0.0,0.0,3.0,0.0,0.0
21971,81,18,29.0,1001.0,1.79,0,0,51.0,0.0,0.0,2.0,0.0,0.0
21972,81,18,30.0,1001.0,3.13,0,0,48.0,0.0,0.0,0.0,0.0,0.0
21973,83,19,31.0,1001.0,6.26,0,0,48.0,0.0,0.0,0.0,0.0,0.0
21974,88,19,31.0,1000.0,8.05,0,0,48.0,0.0,0.0,0.0,0.0,0.0
21975,85,20,31.0,1000.0,3.13,0,0,52.0,0.0,0.0,2.0,0.0,0.0
21976,95,19,31.0,1000.0,4.02,0,0,48.0,0.0,0.0,0.0,0.0,0.0
21977,114,19,31.0,1000.0,8.94,0,0,48.0,0.0,0.0,0.0,0.0,0.0
21979,106,21,29.0,1000.0,18.78,0,0,62.0,0.0,0.0,0.0,0.0,0.0
21980,105,19,28.0,1001.0,22.8,0,0,58.0,0.0,0.0,0.0,0.0,0.0
21981,98,19,27.0,1002.0,26.82,0,0,61.0,0.0,0.0,0.0,0.0,0.0
21982,89,17,27.0,1002.0,30.84,0,0,54.0,0.0,0.0,0.0,0.0,0.0
21983,83,17,26.0,1003.0,34.86,0,0,57.0,0.0,0.0,0.0,0.0,0.0
21984,68,18,25.0,1003.0,39.78,0,0,65.0,0.0,0.0,0.0,0.0,0.0
21985,77,19,24.0,1003.0,42.91,0,0,73.0,0.0,0.0,0.0,0.0,0.0
21986,75,19,24.0,1003.0,46.04,0,0,73.0,0.0,0.0,0.0,0.0,0.0
21987,78,20,23.0,1002.0,1.79,0,0,83.0,0.0,0.0,1.0,0.0,0.0
21988,86,20,23.0,1002.0,4.92,0,0,83.0,0.3,0.3,1.0,0.0,0.0
21989,94,21,22.0,1002.0,3.13,0,1,94.0,0.3,0.6,0.0,1.0,0.0
21990,93,21,22.0,1002.0,0.89,0,2,94.0,0.0,0.0,2.0,1.0,0.0
21991,85,22,23.0,1002.0,1.34,0,0,94.0,0.0,0.0,2.0,0.0,0.0
21992,77,22,23.0,1003.0,1.79,0,0,94.0,0.0,0.0,0.0,0.0,0.0
21993,73,22,24.0,1003.0,0.89,0,1,88.0,0.0,0.0,2.0,1.0,0.0
21994,105,22,24.0,1003.0,1.79,0,0,88.0,0.0,0.0,1.0,0.0,0.0
21995,89,22,25.0,1004.0,4.92,0,1,83.0,0.0,0.0,1.0,1.0,0.0
21996,93,22,25.0,1004.0,8.05,0,0,83.0,0.0,0.0,1.0,0.0,0.0
21997,97,21,26.0,1004.0,9.84,0,0,73.0,0.0,0.0,1.0,0.0,0.0
21998,92,21,27.0,1004.0,1.79,0,0,69.0,0.0,0.0,0.0,0.0,0.0
21999,96,20,27.0,1003.0,3.58,0,0,65.0,0.0,0.0,0.0,0.0,0.0
22000,109,21,26.0,1003.0,6.71,0,0,73.0,0.0,0.0,0.0,0.0,0.0
22001,109,20,26.0,1002.0,10.73,0,0,69.0,0.0,0.0,0.0,0.0,0.0
22002,110,21,27.0,1002.0,13.86,0,0,69.0,0.0,0.0,0.0,0.0,0.0
22003,132,21,26.0,1002.0,16.99,0,0,73.0,0.0,0.0,0.0,0.0,0.0
22004,149,21,26.0,1003.0,20.12,0,0,73.0,0.0,0.0,0.0,0.0,0.0
22005,133,21,25.0,1004.0,21.91,0,0,78.0,0.0,0.0,0.0,0.0,0.0
22006,124,21,25.0,1005.0,23.7,0,0,78.0,9.3,9.3,0.0,0.0,0.0
22007,122,20,22.0,1004.0,4.02,0,1,88.0,1.0,10.3,1.0,1.0,0.0
22008,32,20,22.0,1002.0,3.13,0,2,88.0,0.0,0.0,0.0,1.0,0.0
22009,34,20,21.0,1003.0,7.15,0,0,94.0,0.0,0.0,1.0,0.0,0.0
22010,46,20,21.0,1003.0,0.89,0,0,94.0,0.0,0.0,2.0,0.0,0.0
22011,47,20,22.0,1002.0,1.78,0,0,88.0,0.0,0.0,2.0,0.0,0.0
22012,53,20,22.0,1002.0,2.23,0,0,88.0,0.0,0.0,2.0,0.0,0.0
22013,55,20,22.0,1003.0,0.89,0,0,88.0,0.0,0.0,1.0,0.0,0.0
22014,52,20,22.0,1003.0,2.68,0,0,88.0,0.0,0.0,1.0,0.0,0.0
22015,52,21,22.0,1003.0,3.57,0,0,94.0,0.0,0.0,1.0,0.0,0.0
22016,56,21,22.0,1003.0,5.36,0,0,94.0,0.0,0.0,1.0,0.0,0.0
22017,59,21,23.0,1003.0,0.89,0,0,88.0,0.0,0.0,2.0,0.0,0.0
22018,90,21,24.0,1003.0,1.78,0,0,83.0,0.0,0.0,2.0,0.0,0.0
22019,112,22,25.0,1003.0,1.79,0,0,83.0,0.0,0.0,0.0,0.0,0.0
22020,123,22,26.0,1003.0,0.89,0,0,78.0,0.0,0.0,2.0,0.0,0.0
22021,133,22,26.0,1002.0,1.78,0,0,78.0,0.0,0.0,2.0,0.0,0.0
22022,155,22,25.0,1003.0,1.79,0,1,83.0,0.0,0.0,0.0,1.0,0.0
22023,153,23,24.0,1003.0,1.79,0,2,94.0,0.0,0.0,2.0,1.0,0.0
22024,159,23,25.0,1002.0,2.68,0,0,88.0,0.0,0.0,2.0,0.0,0.0
22025,168,23,25.0,1002.0,1.79,0,0,88.0,0.0,0.0,0.0,0.0,0.0
22026,179,23,25.0,1002.0,1.79,0,0,88.0,0.1,0.1,3.0,0.0,0.0
22027,199,23,25.0,1002.0,3.58,0,0,88.0,0.0,0.0,3.0,0.0,0.0
22028,184,23,25.0,1002.0,5.37,0,0,88.0,0.0,0.0,3.0,0.0,0.0
22029,194,23,24.0,1002.0,7.16,0,0,94.0,0.0,0.0,3.0,0.0,0.0
22030,188,23,24.0,1002.0,8.95,0,1,94.0,0.0,0.0,3.0,1.0,0.0
22031,189,23,24.0,1002.0,0.89,0,0,94.0,0.0,0.0,2.0,0.0,0.0
22032,179,23,24.0,1002.0,1.78,0,0,94.0,0.0,0.0,2.0,0.0,0.0
22033,184,23,24.0,1002.0,2.67,0,0,94.0,0.0,0.0,2.0,0.0,0.0
22034,177,23,24.0,1002.0,1.79,0,1,94.0,0.1,0.1,1.0,1.0,0.0
22035,180,23,24.0,1002.0,0.89,0,2,94.0,0.0,0.0,2.0,1.0,0.0
22036,180,23,24.0,1002.0,1.79,0,0,94.0,0.0,0.0,3.0,0.0,0.0
22037,183,23,24.0,1002.0,0.89,0,0,94.0,0.0,0.0,2.0,0.0,0.0
22038,187,23,23.0,1002.0,0.89,0,0,100.0,0.0,0.0,3.0,0.0,0.0
22039,177,23,23.0,1002.0,1.79,0,0,100.0,0.0,0.0,0.0,0.0,0.0
22040,179,23,24.0,1002.0,0.89,0,0,94.0,0.0,0.0,2.0,0.0,0.0
22041,183,24,25.0,1003.0,1.78,0,0,94.0,0.0,0.0,2.0,0.0,0.0
22042,173,24,26.0,1002.0,3.13,0,0,88.0,0.0,0.0,0.0,0.0,0.0
22043,175,24,27.0,1002.0,4.92,0,0,83.0,0.0,0.0,0.0,0.0,0.0
22044,168,24,28.0,1002.0,8.05,0,0,78.0,0.0,0.0,0.0,0.0,0.0
22045,178,24,28.0,1002.0,11.18,0,0,78.0,0.0,0.0,0.0,0.0,0.0
22046,157,24,29.0,1001.0,12.97,0,0,74.0,0.0,0.0,0.0,0.0,0.0
22047,110,24,31.0,1001.0,16.1,0,0,66.0,0.0,0.0,0.0,0.0,0.0
22048,97,24,30.0,1001.0,20.12,0,0,70.0,0.0,0.0,0.0,0.0,0.0
22049,90,25,31.0,1000.0,24.14,0,0,70.0,0.0,0.0,0.0,0.0,0.0
22050,103,24,30.0,1000.0,28.16,0,0,70.0,0.0,0.0,0.0,0.0,0.0
22051,105,24,30.0,1000.0,32.18,0,0,70.0,0.0,0.0,0.0,0.0,0.0
22052,134,24,29.0,1000.0,35.31,0,0,74.0,0.0,0.0,0.0,0.0,0.0
22053,210,24,29.0,1001.0,38.44,0,0,74.0,0.0,0.0,0.0,0.0,0.0
22054,232,24,28.0,1001.0,41.57,0,1,78.0,0.0,0.0,0.0,1.0,0.0
22055,167,22,27.0,1001.0,44.7,0,2,74.0,0.0,0.0,0.0,1.0,0.0
22056,163,21,27.0,1002.0,47.83,0,0,69.0,0.0,0.0,0.0,0.0,0.0
22057,171,22,26.0,1002.0,0.89,0,0,78.0,0.0,0.0,2.0,0.0,0.0
22058,152,23,25.0,1001.0,1.78,0,0,88.0,0.0,0.0,2.0,0.0,0.0
22059,136,23,25.0,1001.0,2.67,0,0,88.0,0.0,0.0,2.0,0.0,0.0
22060,149,23,25.0,1001.0,3.56,0,0,88.0,0.0,0.0,2.0,0.0,0.0
22061,163,23,24.0,1001.0,0.89,0,0,94.0,0.0,0.0,0.0,0.0,0.0
22062,169,23,25.0,1002.0,0.89,0,0,88.0,0.0,0.0,2.0,0.0,0.0
22063,177,23,25.0,1002.0,1.78,0,0,88.0,0.0,0.0,2.0,0.0,0.0
22064,184,24,26.0,1002.0,2.67,0,0,88.0,0.0,0.0,2.0,0.0,0.0
22065,186,23,26.0,1002.0,1.79,0,0,83.0,0.0,0.0,3.0,0.0,0.0
22066,185,24,26.0,1003.0,1.79,0,0,88.0,0.0,0.0,1.0,0.0,0.0
22067,174,24,26.0,1003.0,3.58,0,0,88.0,0.0,0.0,1.0,0.0,0.0
22068,152,24,28.0,1003.0,6.71,0,0,78.0,0.0,0.0,1.0,0.0,0.0
22069,145,24,29.0,1002.0,9.84,0,0,74.0,0.0,0.0,1.0,0.0,0.0
22070,135,24,31.0,1002.0,0.89,0,0,66.0,0.0,0.0,2.0,0.0,0.0
22071,120,23,31.0,1001.0,1.79,0,0,62.0,0.0,0.0,0.0,0.0,0.0
22072,130,23,31.0,1002.0,0.89,0,0,62.0,0.0,0.0,2.0,0.0,0.0
22073,139,24,29.0,1001.0,4.92,0,0,74.0,0.0,0.0,0.0,0.0,0.0
22074,113,23,28.0,1001.0,8.94,0,0,74.0,0.0,0.0,0.0,0.0,0.0
22075,113,23,27.0,1002.0,13.86,0,0,78.0,0.0,0.0,0.0,0.0,0.0
22076,119,24,27.0,1002.0,17.88,0,0,83.0,0.0,0.0,0.0,0.0,0.0
22077,122,24,27.0,1002.0,19.67,0,0,83.0,0.0,0.0,0.0,0.0,0.0
22078,125,24,26.0,1003.0,21.46,0,0,88.0,0.0,0.0,0.0,0.0,0.0
22079,115,24,26.0,1002.0,24.59,0,0,88.0,0.0,0.0,0.0,0.0,0.0
22080,109,24,26.0,1002.0,26.38,0,1,88.0,0.0,0.0,0.0,1.0,0.0
22081,115,24,25.0,1002.0,29.51,0,2,94.0,1.7,1.7,0.0,1.0,0.0
22082,103,24,24.0,1002.0,32.64,0,3,100.0,1.2,2.9,0.0,1.0,0.0
22083,101,23,24.0,1002.0,34.43,0,5,94.0,14.9,17.8,0.0,1.0,0.0
22084,95,23,24.0,1002.0,37.56,0,7,94.0,16.3,34.1,0.0,1.0,0.0
22085,95,23,24.0,1002.0,0.89,0,8,94.0,2.9,37.0,2.0,1.0,0.0
22086,92,23,24.0,1002.0,0.89,0,9,94.0,0.1,37.1,3.0,1.0,0.0
22087,110,24,24.0,1003.0,1.78,0,10,100.0,0.1,37.2,3.0,1.0,0.0
22088,122,24,24.0,1002.0,0.89,0,0,100.0,0.0,0.0,2.0,0.0,0.0
22089,127,24,25.0,1003.0,1.78,0,0,94.0,0.0,0.0,2.0,0.0,0.0
22090,122,24,25.0,1003.0,2.67,0,0,94.0,0.0,0.0,2.0,0.0,0.0
22091,110,24,25.0,1003.0,3.56,0,0,94.0,0.0,0.0,2.0,0.0,0.0
22092,104,24,25.0,1003.0,1.79,0,0,94.0,0.0,0.0,0.0,0.0,0.0
22093,103,24,27.0,1003.0,3.58,0,0,83.0,0.0,0.0,0.0,0.0,0.0
22094,107,24,28.0,1002.0,6.71,0,0,78.0,0.0,0.0,0.0,0.0,0.0
22095,106,24,28.0,1002.0,9.84,0,0,78.0,0.0,0.0,0.0,0.0,0.0
22096,89,24,28.0,1002.0,12.97,0,0,78.0,0.0,0.0,0.0,0.0,0.0
22097,96,24,27.0,1001.0,16.99,0,0,83.0,0.0,0.0,0.0,0.0,0.0
22098,90,24,27.0,1001.0,21.01,0,0,83.0,0.0,0.0,0.0,0.0,0.0
22099,92,24,26.0,1001.0,24.14,0,1,88.0,0.0,0.0,0.0,1.0,0.0
22100,94,23,26.0,1001.0,25.93,0,2,83.0,0.0,0.0,0.0,1.0,0.0
22101,73,24,25.0,1001.0,29.95,0,0,94.0,0.0,0.0,0.0,0.0,0.0
22102,72,23,25.0,1002.0,33.08,0,0,88.0,0.0,0.0,0.0,0.0,0.0
22103,47,23,25.0,1002.0,0.89,0,0,88.0,0.0,0.0,2.0,0.0,0.0
22104,60,23,24.0,1002.0,1.79,0,0,94.0,0.0,0.0,0.0,0.0,0.0
22105,62,23,24.0,1001.0,3.58,0,0,94.0,0.0,0.0,0.0,0.0,0.0
22106,66,23,24.0,1001.0,5.37,0,0,94.0,0.0,0.0,0.0,0.0,0.0
22107,73,23,24.0,1000.0,7.16,0,0,94.0,0.0,0.0,0.0,0.0,0.0
22108,61,23,24.0,1000.0,0.89,0,0,94.0,0.0,0.0,2.0,0.0,0.0
22109,52,23,24.0,999.0,1.79,0,0,94.0,0.0,0.0,1.0,0.0,0.0
22110,48,23,24.0,999.0,4.92,0,0,94.0,0.0,0.0,1.0,0.0,0.0
22111,47,23,24.0,999.0,6.71,0,0,94.0,0.0,0.0,1.0,0.0,0.0
22112,52,24,26.0,998.0,8.5,0,0,88.0,0.0,0.0,1.0,0.0,0.0
22113,42,24,27.0,998.0,10.29,0,0,83.0,0.0,0.0,1.0,0.0,0.0
22114,33,25,29.0,998.0,13.42,0,0,79.0,0.0,0.0,1.0,0.0,0.0
22115,35,24,29.0,997.0,0.89,0,0,74.0,0.0,0.0,2.0,0.0,0.0
22116,35,24,30.0,996.0,1.78,0,0,70.0,0.0,0.0,2.0,0.0,0.0
22117,36,25,32.0,996.0,2.67,0,0,66.0,0.0,0.0,2.0,0.0,0.0
22118,30,25,31.0,995.0,3.13,0,0,70.0,0.0,0.0,0.0,0.0,0.0
22119,46,25,32.0,994.0,7.15,0,0,66.0,0.0,0.0,0.0,0.0,0.0
22120,53,25,32.0,993.0,10.28,0,0,66.0,0.0,0.0,0.0,0.0,0.0
22121,63,25,32.0,992.0,16.09,0,0,66.0,0.0,0.0,0.0,0.0,0.0
22122,67,25,31.0,993.0,21.9,0,0,70.0,0.0,0.0,0.0,0.0,0.0
22123,56,25,30.0,994.0,29.05,0,0,74.0,0.5,0.5,0.0,0.0,0.0
22124,56,21,22.0,995.0,41.12,0,2,94.0,31.7,32.2,0.0,1.0,0.0
22125,22,21,22.0,995.0,42.91,0,3,94.0,2.1,34.3,0.0,1.0,0.0
22126,20,21,23.0,995.0,1.79,0,0,88.0,0.0,0.0,1.0,0.0,0.0
22127,33,22,23.0,996.0,6.71,0,0,94.0,0.0,0.0,1.0,0.0,0.0
22128,43,21,22.0,995.0,0.89,0,0,94.0,0.0,0.0,2.0,0.0,0.0
22129,25,21,23.0,995.0,1.79,0,0,88.0,0.0,0.0,1.0,0.0,0.0
22130,33,21,23.0,995.0,4.92,0,0,88.0,0.0,0.0,1.0,0.0,0.0
22131,45,21,23.0,994.0,0.89,0,0,88.0,0.1,0.1,2.0,0.0,0.0
22132,54,21,22.0,994.0,1.79,0,0,94.0,0.0,0.0,0.0,0.0,0.0
22133,49,21,21.0,994.0,3.58,0,0,100.0,0.0,0.0,0.0,0.0,0.0
22134,47,21,21.0,995.0,4.47,0,0,100.0,0.0,0.0,0.0,0.0,0.0
22135,61,21,21.0,995.0,0.89,0,0,100.0,0.0,0.0,2.0,0.0,0.0
22136,79,21,22.0,995.0,1.79,0,0,94.0,0.0,0.0,0.0,0.0,0.0
22137,86,22,22.0,995.0,1.79,0,0,100.0,0.0,0.0,3.0,0.0,0.0
22138,101,22,24.0,995.0,1.79,0,0,88.0,0.0,0.0,2.0,0.0,0.0
22139,96,23,26.0,995.0,1.79,0,0,83.0,0.0,0.0,0.0,0.0,0.0
22140,95,22,27.0,994.0,0.89,0,0,74.0,0.0,0.0,2.0,0.0,0.0
22141,87,23,28.0,994.0,3.13,0,0,74.0,0.0,0.0,0.0,0.0,0.0
22142,65,24,30.0,993.0,4.92,0,0,70.0,0.0,0.0,0.0,0.0,0.0
22143,76,23,29.0,994.0,1.79,0,0,70.0,0.0,0.0,3.0,0.0,0.0
22144,80,21,29.0,993.0,1.79,0,0,62.0,0.0,0.0,1.0,0.0,0.0
22145,87,23,31.0,993.0,3.13,0,0,62.0,0.0,0.0,3.0,0.0,0.0
22146,88,23,31.0,993.0,1.79,0,0,62.0,0.0,0.0,0.0,0.0,0.0
22147,94,24,29.0,994.0,4.92,0,0,74.0,0.0,0.0,3.0,0.0,0.0
22148,61,24,25.0,995.0,4.02,0,0,94.0,0.0,0.0,1.0,0.0,0.0
22149,47,23,24.0,995.0,7.15,0,0,94.0,0.0,0.0,1.0,0.0,0.0
22150,29,22,25.0,995.0,10.28,0,0,83.0,0.0,0.0,1.0,0.0,0.0
22151,24,22,23.0,996.0,1.79,0,0,94.0,0.0,0.0,3.0,0.0,0.0
22152,28,21,23.0,996.0,1.79,0,0,88.0,0.0,0.0,1.0,0.0,0.0
22153,28,21,23.0,996.0,0.89,0,0,88.0,0.0,0.0,2.0,0.0,0.0
22154,20,21,22.0,996.0,0.89,0,0,94.0,0.0,0.0,3.0,0.0,0.0
22155,19,21,23.0,996.0,0.89,0,0,88.0,0.0,0.0,2.0,0.0,0.0
22156,25,21,22.0,996.0,1.79,0,0,94.0,0.0,0.0,1.0,0.0,0.0
22157,19,21,22.0,997.0,3.58,0,0,94.0,0.0,0.0,1.0,0.0,0.0
22158,27,21,21.0,997.0,5.37,0,0,100.0,0.0,0.0,1.0,0.0,0.0
22159,19,21,22.0,997.0,7.16,0,0,94.0,0.0,0.0,1.0,0.0,0.0
22160,24,22,24.0,998.0,10.29,0,0,88.0,0.0,0.0,1.0,0.0,0.0
22161,20,22,26.0,998.0,3.13,0,0,78.0,0.0,0.0,3.0,0.0,0.0
22162,20,22,27.0,998.0,4.92,0,0,74.0,0.0,0.0,3.0,0.0,0.0
22163,55,22,29.0,998.0,1.79,0,0,65.0,0.0,0.0,0.0,0.0,0.0
22164,57,21,29.0,998.0,0.89,0,0,62.0,0.0,0.0,2.0,0.0,0.0
22165,35,21,31.0,998.0,1.79,0,0,55.0,0.0,0.0,3.0,0.0,0.0
22166,35,20,32.0,997.0,4.92,0,0,49.0,0.0,0.0,3.0,0.0,0.0
22167,20,21,29.0,998.0,3.13,0,1,62.0,0.0,0.0,1.0,1.0,0.0
22168,13,22,31.0,997.0,0.89,0,0,58.0,0.0,0.0,2.0,0.0,0.0
22169,9,20,32.0,997.0,1.78,0,0,49.0,0.0,0.0,2.0,0.0,0.0
22170,9,21,32.0,997.0,3.13,0,0,52.0,0.0,0.0,1.0,0.0,0.0
22171,16,19,28.0,998.0,5.81,0,0,58.0,0.0,0.0,3.0,0.0,0.0
22172,14,19,27.0,999.0,3.13,0,0,61.0,0.0,0.0,1.0,0.0,0.0
22175,17,20,26.0,1002.0,1.79,0,0,69.0,0.0,0.0,0.0,0.0,0.0
22176,16,20,25.0,1002.0,3.58,0,0,73.0,0.0,0.0,0.0,0.0,0.0
22177,29,20,25.0,1002.0,5.37,0,0,73.0,0.0,0.0,0.0,0.0,0.0
22178,26,21,23.0,1002.0,6.26,0,0,88.0,0.0,0.0,0.0,0.0,0.0
22179,18,21,23.0,1002.0,0.89,0,0,88.0,0.0,0.0,2.0,0.0,0.0
22180,17,20,23.0,1002.0,1.79,0,0,83.0,0.0,0.0,1.0,0.0,0.0
22181,31,20,22.0,1003.0,3.58,0,0,88.0,0.0,0.0,1.0,0.0,0.0
22182,25,20,22.0,1003.0,4.47,0,0,88.0,0.0,0.0,1.0,0.0,0.0
22183,33,22,23.0,1003.0,1.79,0,0,94.0,0.0,0.0,3.0,0.0,0.0
22184,25,22,24.0,1004.0,1.79,0,0,88.0,0.0,0.0,1.0,0.0,0.0
22185,22,20,26.0,1004.0,4.92,0,0,69.0,0.0,0.0,1.0,0.0,0.0
22186,15,19,27.0,1005.0,4.02,0,0,61.0,0.0,0.0,3.0,0.0,0.0
22187,10,20,28.0,1005.0,7.15,0,0,61.0,0.0,0.0,3.0,0.0,0.0
22188,8,18,29.0,1005.0,8.94,0,0,51.0,0.0,0.0,3.0,0.0,0.0
22189,7,19,30.0,1004.0,0.89,0,0,51.0,0.0,0.0,2.0,0.0,0.0
22190,11,19,30.0,1004.0,1.78,0,0,51.0,0.0,0.0,2.0,0.0,0.0
22191,14,19,30.0,1003.0,2.67,0,0,51.0,0.0,0.0,2.0,0.0,0.0
22192,17,17,30.0,1003.0,3.56,0,0,45.0,0.0,0.0,2.0,0.0,0.0
22193,28,19,30.0,1002.0,5.35,0,0,51.0,0.0,0.0,2.0,0.0,0.0
22194,34,21,30.0,1002.0,3.13,0,0,58.0,0.0,0.0,0.0,0.0,0.0
22195,33,19,29.0,1002.0,6.26,0,0,54.0,0.0,0.0,0.0,0.0,0.0
22196,36,19,29.0,1003.0,10.28,0,0,54.0,0.0,0.0,0.0,0.0,0.0
22197,38,20,27.0,1003.0,12.07,0,0,65.0,0.0,0.0,0.0,0.0,0.0
22198,41,21,26.0,1004.0,0.89,0,0,73.0,0.0,0.0,2.0,0.0,0.0
22199,42,20,26.0,1004.0,1.78,0,0,69.0,0.0,0.0,2.0,0.0,0.0
22200,38,22,24.0,1004.0,0.89,0,0,88.0,0.0,0.0,3.0,0.0,0.0
22201,46,22,24.0,1004.0,1.78,0,0,88.0,0.0,0.0,3.0,0.0,0.0
