,No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
14528,14529,2011,8,29,8,2,,,,146.0,20.0,83.0,1010.0,23.0,cv,1.78,0.0,0.0
14529,14530,2011,8,29,9,2,,,,160.0,21.0,83.0,1010.0,24.0,SE,1.79,0.0,0.0
14530,14531,2011,8,29,10,2,,,,129.0,21.0,73.0,1010.0,26.0,cv,0.89,0.0,0.0
14531,14532,2011,8,29,11,2,,,,104.0,21.0,69.0,1010.0,27.0,cv,2.68,0.0,0.0
14532,14533,2011,8,29,12,2,,,,102.0,21.0,65.0,1009.0,28.0,SE,3.13,0.0,0.0
14533,14534,2011,8,29,13,2,,,,90.0,21.0,65.0,1009.0,28.0,SE,4.92,0.0,0.0
14534,14535,2011,8,29,14,2,,,,,21.0,62.0,1008.0,29.0,SE,8.05,0.0,0.0
14535,14536,2011,8,29,15,2,,,,93.0,20.0,58.0,1008.0,29.0,SE,11.18,0.0,0.0
14536,14537,2011,8,29,16,2,,,,93.0,19.0,54.0,1007.0,29.0,SE,12.97,0.0,0.0
14537,14538,2011,8,29,17,2,,,,100.0,19.0,54.0,1007.0,29.0,SE,16.1,0.0,0.0
14538,14539,2011,8,29,18,2,,,,104.0,21.0,69.0,1007.0,27.0,SE,17.89,0.0,0.0
14539,14540,2011,8,29,19,2,,,,117.0,19.0,65.0,1008.0,26.0,SE,19.68,0.0,0.0
14540,14541,2011,8,29,20,2,,,,135.0,21.0,83.0,1009.0,24.0,SE,21.47,0.0,0.0
14541,14542,2011,8,29,21,2,,,,179.0,21.0,83.0,1009.0,24.0,cv,0.89,0.0,0.0
14542,14543,2011,8,29,22,2,,,,188.0,21.0,88.0,1010.0,23.0,SE,0.89,0.0,0.0
14543,14544,2011,8,29,23,2,,,,202.0,22.0,94.0,1010.0,23.0,cv,0.89,0.0,0.0
14544,14545,2011,8,30,0,2,,,,184.0,21.0,94.0,1010.0,22.0,NE,1.79,0.0,0.0
14545,14546,2011,8,30,1,2,,,,195.0,21.0,94.0,1009.0,22.0,NE,2.68,0.0,0.0
14546,14547,2011,8,30,2,2,,,,203.0,22.0,94.0,1009.0,23.0,NE,3.57,0.0,0.0
14547,14548,2011,8,30,3,2,,,,191.0,22.0,94.0,1009.0,23.0,NE,5.36,0.0,0.0
14548,14549,2011,8,30,4,2,,,,178.0,22.0,94.0,1009.0,23.0,NE,7.15,0.0,0.0
14549,14550,2011,8,30,5,2,,,,171.0,22.0,94.0,1009.0,23.0,NW,0.89,0.0,0.0
14550,14551,2011,8,30,6,2,,,,171.0,22.0,94.0,1009.0,23.0,cv,0.89,0.0,0.0
14551,14552,2011,8,30,7,2,,,,166.0,22.0,94.0,1009.0,23.0,NE,0.89,0.0,0.0
14552,14553,2011,8,30,8,2,,,,172.0,22.0,88.0,1010.0,24.0,cv,0.89,0.0,0.0
14553,14554,2011,8,30,9,2,,,,169.0,23.0,88.0,1010.0,25.0,cv,1.78,0.0,0.0
14554,14555,2011,8,30,10,2,,,,174.0,23.0,83.0,1010.0,26.0,cv,2.67,0.0,0.0
14555,14556,2011,8,30,11,2,,,,152.0,23.0,74.0,1009.0,28.0,cv,3.56,0.0,0.0
14556,14557,2011,8,30,12,2,,,,143.0,23.0,74.0,1009.0,28.0,NE,1.79,0.0,0.0
14557,14558,2011,8,30,13,2,,,,141.0,23.0,62.0,1008.0,31.0,SE,3.13,0.0,0.0
14558,14559,2011,8,30,14,2,,,,134.0,23.0,62.0,1007.0,31.0,cv,1.79,0.0,0.0
14559,14560,2011,8,30,15,2,,,,136.0,23.0,66.0,1007.0,30.0,SE,1.79,0.0,0.0
14560,14561,2011,8,30,16,2,,,,141.0,23.0,66.0,1006.0,30.0,SE,4.92,0.0,0.0
14561,14562,2011,8,30,17,2,,,,147.0,23.0,66.0,1006.0,30.0,SE,8.05,0.0,0.0
14562,14563,2011,8,30,18,2,,,,161.0,22.0,65.0,1007.0,29.0,SE,12.07,0.0,0.0
14563,14564,2011,8,30,19,2,,,,152.0,22.0,69.0,1007.0,28.0,SE,15.2,0.0,0.0
14564,14565,2011,8,30,20,2,,,,148.0,23.0,83.0,1008.0,26.0,SE,18.33,0.0,0.0
14565,14566,2011,8,30,21,2,,,,155.0,22.0,78.0,1008.0,26.0,SE,20.12,0.0,0.0
14566,14567,2011,8,30,22,2,,,,172.0,22.0,83.0,1008.0,25.0,cv,0.89,0.0,0.0
14567,14568,2011,8,30,23,2,,,,193.0,23.0,94.0,1007.0,24.0,SE,0.89,0.0,0.0
14568,14569,2011,8,31,0,2,,,,205.0,22.0,94.0,1007.0,23.0,SE,1.78,0.0,0.0
14569,14570,2011,8,31,1,2,,,,203.0,22.0,94.0,1007.0,23.0,SE,2.67,0.0,0.0
14570,14571,2011,8,31,2,2,,,,211.0,22.0,100.0,1007.0,22.0,NE,0.89,0.0,0.0
14571,14572,2011,8,31,3,2,,,,204.0,22.0,100.0,1007.0,22.0,cv,0.89,0.0,0.0
14572,14573,2011,8,31,4,2,,,,201.0,22.0,94.0,1006.0,23.0,SE,0.89,0.0,0.0
14573,14574,2011,8,31,5,2,,,,206.0,22.0,100.0,1006.0,22.0,SE,1.78,0.0,0.0
14574,14575,2011,8,31,6,2,,,,205.0,22.0,94.0,1006.0,23.0,cv,0.89,0.0,0.0
14575,14576,2011,8,31,7,2,,,,204.0,23.0,100.0,1006.0,23.0,cv,1.78,0.0,0.0
14576,14577,2011,8,31,8,2,,,,205.0,24.0,100.0,1006.0,24.0,cv,2.67,0.0,0.0
14577,14578,2011,8,31,9,2,,,,210.0,24.0,88.0,1006.0,26.0,cv,3.56,0.0,0.0
14578,14579,2011,8,31,10,2,,,,201.0,24.0,83.0,1006.0,27.0,NW,1.79,0.0,0.0
14579,14580,2011,8,31,11,2,,,,213.0,24.0,74.0,1005.0,29.0,cv,1.79,0.0,0.0
14580,14581,2011,8,31,12,2,,,,204.0,24.0,74.0,1005.0,29.0,cv,2.68,0.0,0.0
14581,14582,2011,8,31,13,2,,,,233.0,24.0,70.0,1004.0,30.0,SE,1.79,0.0,0.0
14582,14583,2011,8,31,14,2,,,,233.0,24.0,62.0,1004.0,32.0,cv,1.79,0.0,0.0
14583,14584,2011,8,31,15,2,,,,266.0,24.0,66.0,1003.0,31.0,SE,1.79,0.0,0.0
14584,14585,2011,8,31,16,2,,,,240.0,23.0,62.0,1003.0,31.0,cv,0.89,0.0,0.0
14585,14586,2011,8,31,17,2,,,,269.0,25.0,74.0,1003.0,30.0,NE,1.79,0.0,0.0
14586,14587,2011,8,31,18,2,,,,272.0,25.0,79.0,1003.0,29.0,NE,3.58,0.0,0.0
14587,14588,2011,8,31,19,2,,,,316.0,25.0,88.0,1003.0,27.0,cv,0.89,0.0,0.0
14588,14589,2011,8,31,20,2,,,,309.0,25.0,88.0,1004.0,27.0,cv,1.78,0.0,0.0
14589,14590,2011,8,31,21,2,,,,300.0,25.0,94.0,1005.0,26.0,cv,2.67,0.0,0.0
14590,14591,2011,8,31,22,2,,,,341.0,25.0,94.0,1005.0,26.0,NE,3.13,0.9,0.9
14591,14592,2011,8,31,23,2,,,,280.0,25.0,88.0,1006.0,27.0,NE,6.26,1.4,2.3
14592,14593,2011,9,1,0,3,,,,96.0,23.0,83.0,1005.0,26.0,NW,5.81,1.5,3.8
14593,14594,2011,9,1,1,3,,,,36.0,21.0,88.0,1007.0,23.0,NE,3.13,1.5,5.3
14594,14595,2011,9,1,2,3,,,,41.0,20.0,78.0,1008.0,24.0,NE,4.92,0.4,5.7
14595,14596,2011,9,1,3,3,,,,52.0,21.0,88.0,1008.0,23.0,SE,4.02,0.0,0.0
14596,14597,2011,9,1,4,3,,,,25.0,19.0,88.0,1010.0,21.0,SE,8.94,0.0,0.0
14597,14598,2011,9,1,5,3,,,,16.0,19.0,88.0,1011.0,21.0,SE,12.96,0.0,0.0
14598,14599,2011,9,1,6,3,,,,13.0,18.0,88.0,1012.0,20.0,SE,16.09,0.0,0.0
14599,14600,2011,9,1,7,3,,,,14.0,18.0,88.0,1013.0,20.0,SE,17.88,0.0,0.0
14600,14601,2011,9,1,8,3,,,,16.0,18.0,82.0,1013.0,21.0,SE,21.01,0.0,0.0
14601,14602,2011,9,1,9,3,,,,27.0,18.0,78.0,1014.0,22.0,cv,1.79,0.0,0.0
14602,14603,2011,9,1,10,3,,,,22.0,17.0,64.0,1014.0,24.0,SE,1.79,0.0,0.0
14603,14604,2011,9,1,11,3,,,,27.0,18.0,69.0,1013.0,24.0,NW,3.13,0.0,0.0
14604,14605,2011,9,1,12,3,,,,23.0,17.0,57.0,1013.0,26.0,cv,1.79,0.0,0.0
14605,14606,2011,9,1,13,3,,,,19.0,16.0,48.0,1012.0,28.0,SE,3.13,0.0,0.0
14606,14607,2011,9,1,14,3,,,,22.0,14.0,42.0,1011.0,28.0,SE,7.15,0.0,0.0
14607,14608,2011,9,1,15,3,,,,12.0,13.0,39.0,1010.0,28.0,SE,11.17,0.0,0.0
14608,14609,2011,9,1,16,3,,,,23.0,12.0,37.0,1010.0,28.0,SE,15.19,0.0,0.0
14609,14610,2011,9,1,17,3,,,,20.0,12.0,37.0,1009.0,28.0,SE,19.21,0.0,0.0
14610,14611,2011,9,1,18,3,,,,24.0,12.0,44.0,1009.0,25.0,SE,23.23,0.0,0.0
14611,14612,2011,9,1,19,3,,,,31.0,13.0,50.0,1010.0,24.0,SE,28.15,0.0,0.0
14612,14613,2011,9,1,20,3,,,,32.0,14.0,60.0,1010.0,22.0,SE,32.17,0.0,0.0
14613,14614,2011,9,1,21,3,,,,32.0,15.0,68.0,1010.0,21.0,SE,35.3,0.0,0.0
14614,14615,2011,9,1,22,3,,,,31.0,15.0,64.0,1011.0,22.0,SE,37.09,0.0,0.0
14615,14616,2011,9,1,23,3,,,,39.0,17.0,88.0,1011.0,19.0,SE,37.98,0.0,0.0
14616,14617,2011,9,2,0,3,,,,32.0,17.0,93.0,1010.0,18.0,SE,38.87,0.0,0.0
14617,14618,2011,9,2,1,3,,,,40.0,17.0,93.0,1010.0,18.0,SE,39.76,0.0,0.0
14618,14619,2011,9,2,2,3,,,,36.0,17.0,93.0,1010.0,18.0,SE,40.65,0.0,0.0
14619,14620,2011,9,2,3,3,,,,43.0,17.0,93.0,1010.0,18.0,cv,0.89,0.0,0.0
14620,14621,2011,9,2,4,3,,,,58.0,16.0,93.0,1010.0,17.0,cv,1.78,0.0,0.0
14621,14622,2011,9,2,5,3,,,,82.0,16.0,93.0,1010.0,17.0,cv,2.23,0.0,0.0
14622,14623,2011,9,2,6,3,,,,83.0,17.0,93.0,1011.0,18.0,cv,2.68,0.0,0.0
14623,14624,2011,9,2,7,3,,,,81.0,18.0,82.0,1011.0,21.0,cv,3.13,0.0,0.0
14624,14625,2011,9,2,8,3,,,,88.0,16.0,73.0,1011.0,21.0,NE,1.79,0.0,0.0
14625,14626,2011,9,2,9,3,,,,78.0,17.0,68.0,1011.0,23.0,NW,1.79,0.0,0.0
14626,14627,2011,9,2,10,3,,,,52.0,17.0,61.0,1011.0,25.0,cv,1.79,0.0,0.0
14627,14628,2011,9,2,11,3,,,,40.0,17.0,54.0,1011.0,27.0,SE,1.79,0.0,0.0
14628,14629,2011,9,2,12,3,,,,39.0,17.0,51.0,1010.0,28.0,cv,1.79,0.0,0.0
14629,14630,2011,9,2,13,3,,,,37.0,16.0,45.0,1009.0,29.0,cv,3.58,0.0,0.0
14630,14631,2011,9,2,14,3,,,,31.0,16.0,42.0,1008.0,30.0,cv,6.71,0.0,0.0
14631,14632,2011,9,2,15,3,,,,57.0,17.0,45.0,1008.0,30.0,cv,9.84,0.0,0.0
14632,14633,2011,9,2,16,3,,,,59.0,18.0,48.0,1008.0,30.0,SE,4.02,0.0,0.0
14633,14634,2011,9,2,17,3,,,,49.0,17.0,51.0,1008.0,28.0,SE,8.04,0.0,0.0
14634,14635,2011,9,2,18,3,,,,57.0,17.0,61.0,1008.0,25.0,SE,12.06,0.0,0.0
14635,14636,2011,9,2,19,3,,,,51.0,18.0,69.0,1008.0,24.0,SE,13.85,0.0,0.0
14636,14637,2011,9,2,20,3,,,,71.0,18.0,73.0,1009.0,23.0,SE,15.64,0.0,0.0
14637,14638,2011,9,2,21,3,,,,72.0,18.0,73.0,1009.0,23.0,SE,17.43,0.0,0.0
14638,14639,2011,9,2,22,3,,,,50.0,19.0,78.0,1009.0,23.0,SE,20.56,0.0,0.0
14639,14640,2011,9,2,23,3,,,,47.0,19.0,83.0,1010.0,22.0,SE,22.35,0.0,0.0
14640,14641,2011,9,3,0,3,,,,39.0,20.0,94.0,1010.0,21.0,cv,0.89,0.0,0.0
14641,14642,2011,9,3,1,3,,,,49.0,19.0,88.0,1010.0,21.0,SE,1.79,0.0,0.0
14642,14643,2011,9,3,2,3,,,,60.0,19.0,88.0,1011.0,21.0,NE,1.79,0.0,0.0
14643,14644,2011,9,3,3,3,,,,82.0,19.0,88.0,1011.0,21.0,cv,0.89,0.0,0.0
14644,14645,2011,9,3,4,3,,,,78.0,19.0,93.0,1011.0,20.0,cv,1.78,0.0,0.0
14645,14646,2011,9,3,5,3,,,,79.0,19.0,93.0,1012.0,20.0,NW,0.89,0.0,0.0
14646,14647,2011,9,3,6,3,,,,102.0,19.0,93.0,1012.0,20.0,SE,0.89,0.0,0.0
14647,14648,2011,9,3,7,3,,,,96.0,20.0,94.0,1013.0,21.0,cv,0.89,0.0,0.0
14648,14649,2011,9,3,8,3,,,,103.0,19.0,83.0,1013.0,22.0,cv,1.78,0.0,0.0
14649,14650,2011,9,3,9,3,,,,99.0,20.0,78.0,1014.0,24.0,SE,1.79,0.0,0.0
14650,14651,2011,9,3,10,3,,,,107.0,19.0,69.0,1014.0,25.0,SE,4.92,0.0,0.0
14651,14652,2011,9,3,11,3,,,,89.0,19.0,65.0,1014.0,26.0,SE,8.05,0.0,0.0
14652,14653,2011,9,3,12,3,,,,69.0,20.0,65.0,1014.0,27.0,SE,12.07,0.0,0.0
14653,14654,2011,9,3,13,3,,,,78.0,20.0,65.0,1013.0,27.0,SE,16.09,0.0,0.0
14654,14655,2011,9,3,14,3,,,,61.0,20.0,65.0,1013.0,27.0,SE,20.11,0.0,0.0
14655,14656,2011,9,3,15,3,,,,69.0,17.0,54.0,1013.0,27.0,SE,24.13,0.0,0.0
14656,14657,2011,9,3,16,3,,,,69.0,17.0,54.0,1012.0,27.0,SE,29.05,0.0,0.0
14657,14658,2011,9,3,17,3,,,,81.0,18.0,61.0,1013.0,26.0,SE,33.97,0.0,0.0
14658,14659,2011,9,3,18,3,,,,105.0,19.0,69.0,1013.0,25.0,SE,37.99,0.0,0.0
14659,14660,2011,9,3,19,3,,,,107.0,19.0,78.0,1013.0,23.0,SE,39.78,0.0,0.0
14660,14661,2011,9,3,20,3,,,,102.0,20.0,83.0,1014.0,23.0,SE,42.91,0.0,0.0
14661,14662,2011,9,3,21,3,,,,121.0,20.0,88.0,1014.0,22.0,cv,0.89,0.0,0.0
14662,14663,2011,9,3,22,3,,,,137.0,19.0,88.0,1014.0,21.0,SE,3.13,0.0,0.0
14663,14664,2011,9,3,23,3,,,,169.0,19.0,88.0,1015.0,21.0,SE,4.92,0.0,0.0
14664,14665,2011,9,4,0,3,,,,191.0,19.0,93.0,1014.0,20.0,SE,5.81,0.0,0.0
14665,14666,2011,9,4,1,3,,,,191.0,19.0,100.0,1014.0,19.0,NE,0.89,0.0,0.0
14666,14667,2011,9,4,2,3,,,,189.0,19.0,93.0,1014.0,20.0,NE,2.68,0.0,0.0
14667,14668,2011,9,4,3,3,,,,160.0,18.0,100.0,1014.0,18.0,NW,0.89,0.0,0.0
14668,14669,2011,9,4,4,3,,,,159.0,18.0,93.0,1014.0,19.0,cv,0.89,0.0,0.0
14669,14670,2011,9,4,5,3,,,,112.0,18.0,100.0,1014.0,18.0,cv,1.34,0.0,0.0
14670,14671,2011,9,4,6,3,,,,111.0,18.0,100.0,1014.0,18.0,cv,2.23,0.0,0.0
14671,14672,2011,9,4,7,3,,,,83.0,19.0,100.0,1015.0,19.0,cv,3.12,0.0,0.0
14672,14673,2011,9,4,8,3,,,,65.0,19.0,88.0,1015.0,21.0,NW,4.02,0.0,0.0
14673,14674,2011,9,4,9,3,,,,66.0,19.0,73.0,1015.0,24.0,NW,5.81,0.0,0.0
14674,14675,2011,9,4,10,3,,,,76.0,18.0,65.0,1015.0,25.0,NE,1.79,0.0,0.0
14675,14676,2011,9,4,11,3,,,,79.0,18.0,61.0,1015.0,26.0,NW,1.79,0.0,0.0
14676,14677,2011,9,4,12,3,,,,63.0,17.0,51.0,1014.0,28.0,cv,3.13,0.0,0.0
14677,14678,2011,9,4,13,3,,,,58.0,16.0,48.0,1013.0,28.0,cv,4.92,0.0,0.0
14678,14679,2011,9,4,14,3,,,,56.0,17.0,45.0,1012.0,30.0,SE,1.79,0.0,0.0
14679,14680,2011,9,4,15,3,,,,62.0,17.0,45.0,1012.0,30.0,cv,1.79,0.0,0.0
14680,14681,2011,9,4,16,3,,,,58.0,15.0,37.0,1011.0,31.0,cv,3.58,0.0,0.0
14681,14682,2011,9,4,17,3,,,,52.0,15.0,40.0,1011.0,30.0,SE,3.13,0.0,0.0
14682,14683,2011,9,4,18,3,,,,35.0,16.0,48.0,1011.0,28.0,SE,7.15,0.0,0.0
14683,14684,2011,9,4,19,3,,,,36.0,16.0,54.0,1012.0,26.0,SE,10.28,0.0,0.0
14684,14685,2011,9,4,20,3,,,,39.0,16.0,57.0,1012.0,25.0,SE,13.41,0.0,0.0
14685,14686,2011,9,4,21,3,,,,37.0,16.0,57.0,1012.0,25.0,SE,16.54,0.0,0.0
14686,14687,2011,9,4,22,3,,,,48.0,16.0,68.0,1012.0,22.0,SE,18.33,0.0,0.0
14687,14688,2011,9,4,23,3,,,,73.0,17.0,82.0,1012.0,20.0,cv,0.89,0.0,0.0
14688,14689,2011,9,5,0,3,,,,78.0,17.0,88.0,1012.0,19.0,SE,1.79,0.0,0.0
14689,14690,2011,9,5,1,3,,,,90.0,17.0,93.0,1012.0,18.0,NE,1.79,0.0,0.0
14690,14691,2011,9,5,2,3,,,,81.0,17.0,93.0,1012.0,18.0,cv,0.89,0.0,0.0
14691,14692,2011,9,5,3,3,,,,93.0,17.0,93.0,1013.0,18.0,cv,1.78,0.0,0.0
14692,14693,2011,9,5,4,3,,,,83.0,17.0,100.0,1013.0,17.0,cv,2.67,0.0,0.0
14693,14694,2011,9,5,5,3,,,,78.0,18.0,100.0,1013.0,18.0,cv,3.12,0.0,0.0
14694,14695,2011,9,5,6,3,,,,85.0,17.0,100.0,1013.0,17.0,NE,0.89,0.0,0.0
14695,14696,2011,9,5,7,3,,,,96.0,19.0,100.0,1014.0,19.0,cv,0.89,0.0,0.0
14696,14697,2011,9,5,8,3,,,,146.0,19.0,83.0,1015.0,22.0,cv,1.78,0.0,0.0
14697,14698,2011,9,5,9,3,,,,163.0,19.0,73.0,1015.0,24.0,SE,1.79,0.0,0.0
14698,14699,2011,9,5,10,3,,,,161.0,19.0,69.0,1015.0,25.0,SE,3.58,0.0,0.0
14699,14700,2011,9,5,11,3,,,,151.0,18.0,57.0,1015.0,27.0,SE,5.37,0.0,0.0
14700,14701,2011,9,5,12,3,,,,105.0,16.0,45.0,1014.0,29.0,SE,10.29,0.0,0.0
14701,14702,2011,9,5,13,3,,,,101.0,16.0,48.0,1014.0,28.0,SE,14.31,0.0,0.0
14702,14703,2011,9,5,14,3,,,,92.0,16.0,45.0,1013.0,29.0,SE,18.33,0.0,0.0
14703,14704,2011,9,5,15,3,,,,118.0,17.0,48.0,1012.0,29.0,SE,22.35,0.0,0.0
14704,14705,2011,9,5,16,3,,,,96.0,17.0,51.0,1012.0,28.0,SE,25.48,0.0,0.0
14705,14706,2011,9,5,17,3,,,,51.0,16.0,50.0,1012.0,27.0,SE,29.5,0.0,0.0
14706,14707,2011,9,5,18,3,,,,38.0,15.0,53.0,1012.0,25.0,SE,32.63,0.0,0.0
14707,14708,2011,9,5,19,3,,,,58.0,15.0,57.0,1012.0,24.0,SE,35.76,0.0,0.0
14708,14709,2011,9,5,20,3,,,,55.0,15.0,64.0,1013.0,22.0,SE,37.55,0.0,0.0
14709,14710,2011,9,5,21,3,,,,41.0,15.0,64.0,1013.0,22.0,SE,39.34,0.0,0.0
14710,14711,2011,9,5,22,3,,,,36.0,16.0,82.0,1013.0,19.0,cv,0.45,0.0,0.0
14711,14712,2011,9,5,23,3,,,,49.0,17.0,88.0,1013.0,19.0,cv,1.34,0.0,0.0
14712,14713,2011,9,6,0,3,,,,50.0,17.0,82.0,1013.0,20.0,cv,2.23,0.0,0.0
14713,14714,2011,9,6,1,3,,,,51.0,17.0,82.0,1012.0,20.0,SE,0.89,0.0,0.0
14714,14715,2011,9,6,2,3,,,,60.0,16.0,82.0,1012.0,19.0,cv,0.89,0.0,0.0
14715,14716,2011,9,6,3,3,,,,73.0,16.0,77.0,1012.0,20.0,cv,1.78,0.0,0.0
14716,14717,2011,9,6,4,3,,,,86.0,16.0,82.0,1012.0,19.0,cv,2.67,0.0,0.0
14717,14718,2011,9,6,5,3,,,,157.0,16.0,88.0,1012.0,18.0,cv,3.56,0.0,0.0
14718,14719,2011,9,6,6,3,,,,100.0,16.0,88.0,1012.0,18.0,cv,4.45,0.0,0.0
14719,14720,2011,9,6,7,3,,,,109.0,17.0,88.0,1012.0,19.0,NW,0.89,0.0,0.0
14720,14721,2011,9,6,8,3,,,,117.0,16.0,73.0,1012.0,21.0,NE,1.79,0.0,0.0
14721,14722,2011,9,6,9,3,,,,95.0,16.0,64.0,1012.0,23.0,NE,3.58,0.0,0.0
14722,14723,2011,9,6,10,3,,,,85.0,15.0,57.0,1012.0,24.0,cv,0.89,0.0,0.0
14723,14724,2011,9,6,11,3,,,,103.0,15.0,50.0,1011.0,26.0,SE,1.79,0.0,0.0
14724,14725,2011,9,6,12,3,,,,127.0,16.0,50.0,1010.0,27.0,SE,4.92,0.0,0.0
14725,14726,2011,9,6,13,3,,,,108.0,18.0,54.0,1009.0,28.0,SE,8.05,0.0,0.0
14726,14727,2011,9,6,14,3,,,,85.0,18.0,54.0,1008.0,28.0,SE,12.07,0.0,0.0
14727,14728,2011,9,6,15,3,,,,98.0,18.0,48.0,1007.0,30.0,SE,16.09,0.0,0.0
14728,14729,2011,9,6,16,3,,,,125.0,17.0,48.0,1007.0,29.0,SE,21.01,0.0,0.0
14729,14730,2011,9,6,17,3,,,,155.0,17.0,51.0,1007.0,28.0,SE,25.93,0.0,0.0
14730,14731,2011,9,6,18,3,,,,143.0,18.0,61.0,1007.0,26.0,SE,29.06,0.0,0.0
14731,14732,2011,9,6,19,3,,,,160.0,19.0,69.0,1007.0,25.0,SE,32.19,0.0,0.0
14732,14733,2011,9,6,20,3,,,,164.0,19.0,78.0,1008.0,23.0,SE,33.98,0.0,0.0
14733,14734,2011,9,6,21,3,,,,200.0,19.0,78.0,1008.0,23.0,SE,37.11,0.0,0.0
14734,14735,2011,9,6,22,3,,,,194.0,19.0,78.0,1007.0,23.0,SE,38.9,0.0,0.0
14735,14736,2011,9,6,23,3,,,,195.0,19.0,78.0,1007.0,23.0,SE,40.69,0.0,0.0
14736,14737,2011,9,7,0,3,,,,206.0,19.0,83.0,1007.0,22.0,SE,42.48,0.0,0.0
14737,14738,2011,9,7,1,3,,,,221.0,20.0,94.0,1006.0,21.0,SE,44.27,0.0,0.0
14738,14739,2011,9,7,2,3,,,,217.0,20.0,94.0,1006.0,21.0,SE,46.06,0.0,0.0
14739,14740,2011,9,7,3,3,,,,218.0,20.0,94.0,1006.0,21.0,SE,47.85,0.0,0.0
14740,14741,2011,9,7,4,3,,,,230.0,20.0,94.0,1006.0,21.0,SE,49.64,0.0,0.0
14741,14742,2011,9,7,5,3,,,,228.0,19.0,93.0,1005.0,20.0,SE,51.43,0.0,0.0
14742,14743,2011,9,7,6,3,,,,249.0,19.0,93.0,1006.0,20.0,SE,53.22,0.0,0.0
14743,14744,2011,9,7,7,3,,,,256.0,20.0,94.0,1006.0,21.0,SE,55.01,0.0,0.0
14744,14745,2011,9,7,8,3,,,,264.0,21.0,94.0,1006.0,22.0,SE,56.8,0.0,0.0
14745,14746,2011,9,7,9,3,,,,256.0,20.0,83.0,1006.0,23.0,cv,0.89,0.0,0.0
14746,14747,2011,9,7,10,3,,,,277.0,21.0,83.0,1006.0,24.0,NE,1.79,0.0,0.0
14747,14748,2011,9,7,11,3,,,,287.0,21.0,78.0,1006.0,25.0,SE,1.79,0.0,0.0
14748,14749,2011,9,7,12,3,,,,202.0,21.0,73.0,1005.0,26.0,SE,4.92,0.0,0.0
14749,14750,2011,9,7,13,3,,,,116.0,20.0,65.0,1005.0,27.0,SE,8.05,0.0,0.0
14750,14751,2011,9,7,14,3,,,,50.0,13.0,37.0,1004.0,29.0,SE,15.2,0.0,0.0
14751,14752,2011,9,7,15,3,,,,35.0,14.0,39.0,1004.0,29.0,SE,20.12,0.0,0.0
14752,14753,2011,9,7,16,3,,,,30.0,14.0,39.0,1004.0,29.0,SE,25.04,0.0,0.0
14753,14754,2011,9,7,17,3,,,,43.0,15.0,53.0,1005.0,25.0,cv,3.13,0.0,0.0
14754,14755,2011,9,7,18,3,,,,46.0,17.0,77.0,1005.0,21.0,NW,4.02,0.0,0.0
14755,14756,2011,9,7,19,3,,,,70.0,16.0,73.0,1006.0,21.0,NE,1.79,0.0,0.0
14756,14757,2011,9,7,20,3,,,,66.0,16.0,73.0,1007.0,21.0,NW,4.02,0.4,0.4
14757,14758,2011,9,7,21,3,,,,79.0,18.0,88.0,1008.0,20.0,NE,4.02,0.0,0.0
14758,14759,2011,9,7,22,3,,,,76.0,18.0,88.0,1009.0,20.0,cv,0.89,0.0,0.0
14759,14760,2011,9,7,23,3,,,,80.0,18.0,88.0,1009.0,20.0,NW,1.79,0.0,0.0
14760,14761,2011,9,8,0,3,,,,69.0,18.0,88.0,1009.0,20.0,NW,2.68,0.0,0.0
14761,14762,2011,9,8,1,3,,,,64.0,18.0,88.0,1009.0,20.0,NW,5.81,0.0,0.0
14762,14763,2011,9,8,2,3,,,,17.0,17.0,77.0,1009.0,21.0,NW,9.83,0.0,0.0
14763,14764,2011,9,8,3,3,,,,14.0,16.0,77.0,1009.0,20.0,NW,12.96,0.0,0.0
14764,14765,2011,9,8,4,3,,,,13.0,18.0,88.0,1010.0,20.0,NW,16.09,0.0,0.0
14765,14766,2011,9,8,5,3,,,,11.0,14.0,68.0,1011.0,20.0,NW,20.11,0.0,0.0
14766,14767,2011,9,8,6,3,,,,10.0,15.0,88.0,1011.0,17.0,cv,0.89,0.0,0.0
14767,14768,2011,9,8,7,3,,,,21.0,15.0,88.0,1012.0,17.0,NW,3.13,0.0,0.0
14768,14769,2011,9,8,8,3,,,,17.0,15.0,82.0,1012.0,18.0,NW,6.26,0.0,0.0
14769,14770,2011,9,8,9,3,,,,27.0,15.0,82.0,1013.0,18.0,NE,3.13,0.0,0.0
14770,14771,2011,9,8,10,3,,,,26.0,14.0,68.0,1012.0,20.0,NE,4.92,0.0,0.0
14771,14772,2011,9,8,11,3,,,,23.0,14.0,68.0,1013.0,20.0,cv,0.89,0.0,0.0
14772,14773,2011,9,8,12,3,,,,24.0,14.0,72.0,1013.0,19.0,cv,1.78,0.0,0.0
14773,14774,2011,9,8,13,3,,,,51.0,14.0,68.0,1012.0,20.0,SE,4.02,0.0,0.0
14774,14775,2011,9,8,14,3,,,,40.0,14.0,72.0,1012.0,19.0,SE,7.15,0.0,0.0
14775,14776,2011,9,8,15,3,,,,45.0,15.0,77.0,1012.0,19.0,SE,8.94,0.0,0.0
